translation_proxy_locked_id,fit_slot,source_pool,age,throws_or_bats,position_or_role,market_access_bucket,availability_gate_pass,pitcher_diagnostic_pct,starter_runway_proxy_pct,traffic_command_proxy_pct,market_access_score,availability_gate_score,feature_coverage_score,translation_proxy_component_coverage,pitcher_translation_proxy_score,pitcher_translation_proxy_band,translation_proxy_status,research_status,manual_check_flags,candidate_name_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,recommendation_label,release_policy
LOCKED-TRANS-A4B86BBCF87F,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,55.34979423868312,39.48511748175882,58.19566290219302,35.0,0.0,0.0,100.0,52.77513336759289,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-A5443EADBA2C,foreign_pitcher,regular_foreign_pitcher,31.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,60.74331020812686,10.0,0.0,0.0,100.0,49.24739841427156,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-A56F26D8517C,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,60.9613478691774,10.0,0.0,0.0,100.0,49.30190782953419,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-A6E81C330E69,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,49.890507491400925,62.74529236868186,10.0,0.0,0.0,100.0,50.658949965020696,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-A765A0F96EA4,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,56.5843621399177,54.80549029924099,47.04527564675125,35.0,0.0,0.0,100.0,54.18800012847337,watch,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-A7CB14E200A7,foreign_pitcher,regular_foreign_pitcher,30.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.92413863464117,50.99108027750248,10.0,0.0,0.0,100.0,45.22880472803591,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-A84FC8D520DE,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,57.39345887016848,10.0,0.0,0.0,100.0,46.73748761149653,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-A8B9AC671B96,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,42.23240832507433,69.55401387512389,10.0,0.0,0.0,100.0,50.446605550049554,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-A8CD02B9D1D3,foreign_pitcher,regular_foreign_pitcher,27.0,Left,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,45.5109893313123,53.38949454905848,15.0,0.0,0.0,100.0,47.475120970092696,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-A9CFF548C72F,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,45.602901096018186,56.6798810703667,10.0,0.0,0.0,100.0,48.07069554159622,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-A9D340B24636,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,15.22633744855967,70.77187514019911,57.948973640527434,10.0,0.0,0.0,100.0,47.24811342974954,watch,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-AB2183E07CF7,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,41.76954732510288,63.4394870037971,29.031473936220102,75.0,100.0,0.0,100.0,54.39860443253516,watch,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|walk_command_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-AB530C46BA6E,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,62.884043607532206,10.0,0.0,0.0,100.0,48.11013379583746,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-AB672AABC12A,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,59.49454905847374,10.0,0.0,0.0,100.0,47.262760158572846,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-AB679E868E45,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,44.795462164052935,51.070366699702674,10.0,0.0,0.0,100.0,46.4664572159389,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-AB74BD08753B,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,52.37859266600594,10.0,0.0,0.0,100.0,45.483771060455894,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-AC474D1F100B,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,44.76709613478691,10.0,0.0,0.0,100.0,45.253344895936564,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-ACE7F5D1A5C1,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,44.281466798810705,10.0,0.0,0.0,100.0,45.131937561942514,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-AD301C37E0CF,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,16.872427983539097,74.63701175021514,43.14812775554985,75.0,100.0,0.0,100.0,53.258013271502975,watch,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-AE663169AF9E,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,58.60257680872151,10.0,0.0,0.0,100.0,47.03976709613479,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-AF79ACBD639E,foreign_pitcher,regular_foreign_pitcher,25.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,49.17695473251029,57.43769041588665,52.3968440414867,10.0,0.0,0.0,100.0,52.71172003409642,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-AF8DB4B10013,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,44.568880079286416,45.0,0.0,0.0,100.0,46.95379088206144,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B087477344D1,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,27.160493827160497,62.29219942329732,40.15755321448528,75.0,100.0,0.0,100.0,52.5105863075938,watch,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B09959474C6B,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,20.37037037037037,81.48757377022436,35.95419006717322,10.0,0.0,0.0,100.0,45.971552070460504,watch,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B0C82D92222A,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,46.24628344895937,44.98513379583746,15.0,0.0,0.0,100.0,45.55785431119921,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B0DFC0888667,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,54.32358771060456,40.37661050545095,10.0,0.0,0.0,100.0,46.175049554013874,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B1BE67D137B7,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,45.786724625429954,55.39147670961347,10.0,0.0,0.0,100.0,47.79455033376085,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B1E9F348AD9D,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,41.74925668979188,49.781962338949455,10.0,0.0,0.0,100.0,45.38280475718533,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B232D6A3CD18,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,53.339940535183345,45.0,0.0,0.0,100.0,49.14655599603567,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B2999FDDE604,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,42.03419226957384,52.4777006937562,10.0,0.0,0.0,100.0,46.12797324083251,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B44EAB4D1307,foreign_pitcher,regular_foreign_pitcher,28.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,48.74766804640588,54.360753221010896,10.0,0.0,0.0,100.0,48.27710531685419,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B474A4DD9C3C,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,46.24628344895937,52.72547076313181,15.0,0.0,0.0,100.0,47.492938553022796,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B4A563525A02,foreign_pitcher,regular_foreign_pitcher,35.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,42.43062438057483,48.71159563924678,10.0,0.0,0.0,100.0,45.2855550049554,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B53507A13D6B,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,60.96382556987116,30.85232903865213,10.0,0.0,0.0,100.0,45.45403865213082,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B59CD8505DD4,foreign_pitcher,regular_foreign_pitcher,37.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,False,40.0,46.24628344895937,44.95540138751239,30.0,0.0,0.0,100.0,46.300421209117935,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B604A1C343CE,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,56.75173439048562,38.097125867195246,10.0,0.0,0.0,100.0,46.21221506442022,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B6F62293F3B1,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,51.78075628169999,60.12884043607532,10.0,0.0,0.0,100.0,50.47739917944383,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B736488A4331,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,52.036724625429954,60.24777006937562,15.0,0.0,0.0,100.0,50.82112367370139,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B87C43E9444A,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,49.54410307234886,45.0,0.0,0.0,100.0,48.197596630327055,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B8D47A97E014,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,54.32098765432099,38.71162622814423,44.77945404935824,10.0,0.0,0.0,100.0,47.66906636567191,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-B96BD0786EAC,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,41.51387512388504,49.37561942517344,45.0,0.0,0.0,100.0,46.972373637264624,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BA90420EB65E,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,57.29682854311199,39.43508424182359,10.0,0.0,0.0,100.0,46.68297819623389,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BAC5077DCE95,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,49.51437066402379,45.0,0.0,0.0,100.0,48.19016352824579,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BAF7BD88C38A,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,64.44995044598612,10.0,0.0,0.0,100.0,48.50161050545094,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BCF74791C3D2,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,34.77366255144033,43.20057242023435,46.29054558357498,45.0,0.0,0.0,100.0,45.054878266384435,watch,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BCF9DEC6E5F4,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,50.634291377601585,45.0,0.0,0.0,100.0,48.470143706640236,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BD0239A0CBF3,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,41.89418396198916,59.93062438057483,10.0,0.0,0.0,100.0,47.956202085640996,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BDBBC59ABC05,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,45.884773662551446,51.16773116029806,61.109500095845206,15.0,0.0,0.0,100.0,52.584739912801254,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BE5D93521E7C,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,55.80510697837113,58.04757185332012,10.0,0.0,0.0,100.0,50.963169707922816,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BEC60CA9AE55,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,52.72474202763365,57.29435084241824,15.0,0.0,0.0,100.0,50.25477321751298,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BF4E9068CAE7,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,35.80246913580247,51.63505304114819,44.41505871029052,75.0,100.0,0.0,100.0,53.50326867860042,watch,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-BFB1A118AE20,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,39.556491575817645,61.65510406342914,45.0,0.0,0.0,100.0,49.552898909811695,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C09F94A45E31,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,54.440039643211094,10.0,0.0,0.0,100.0,47.67158077304261,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C0FD4546A15A,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,49.62338949454906,45.0,0.0,0.0,100.0,48.217418235877105,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
