source_league,team_code,team_name,roster_no,player_name,normalized_player_name,position_group,position,born,throws,bats,nationality,nationality_source,asian_league_history_gate,asian_quota_nationality_gate,contract_status_gate,new_signing_cost_gate,availability_bucket,asian_quota_feasibility_bucket,club_control_risk_flag,candidate_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed
NPB,f,Hokkaido Nippon-Ham Fighters,42,"Edokpolo, Kane",kane edokpolo,Outfielders,Outfielder,"Jul. 2, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,61,"Imagawa, Yuma",yuma imagawa,Outfielders,Outfielder,"Jan. 25, 1997",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,50,"Isobata, Ryota",ryota isobata,Outfielders,Outfielder,"Nov. 27, 1998",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,66,"Mannami, Chusei",chusei mannami,Outfielders,Outfielder,"Apr. 7, 2000",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,36,"Miyazaki, Kazuki",kazuki miyazaki,Outfielders,Outfielder,"Aug. 30, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,53,"Mizutani, Shun",shun mizutani,Outfielders,Outfielder,"Mar. 9, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,7,"Nishikawa, Haruki",haruki nishikawa,Outfielders,Outfielder,"Apr. 16, 1992",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,99,"Reyes, Franmil",franmil reyes,Outfielders,Outfielder,"Jul. 7, 1995",R,R,Dominican Republic,wikipedia_foreign_seed,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,74,"Arihara, Kohei",kohei arihara,Pitchers,Pitcher,"Aug. 11, 1992",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,35,"Asari, Tamon",tamon asari,Pitchers,Pitcher,"Sep. 6, 2002",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,32,"Fujita, Ryusei",ryusei fujita,Pitchers,Pitcher,"Nov. 17, 2006",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,45,"Fukushima, Ren",ren fukushima,Pitchers,Pitcher,"Apr. 25, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,41,"Fukutani, Koji",koji fukutani,Pitchers,Pitcher,"Jan. 9, 1991",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,37,"Gu Lin, Ruei-Yang",ruei yang gu lin,Pitchers,Pitcher,"Jun. 12, 2000",R,R,Taiwan,wikipedia_foreign_seed,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,34,"Hori, Mizuki",mizuki hori,Pitchers,Pitcher,"May 10, 1998",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,29,"Hosono, Haruki",haruki hosono,Pitchers,Pitcher,"Feb. 26, 2002",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,52,"Ikeda, Takahide",takahide ikeda,Pitchers,Pitcher,"Oct. 1, 1994",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,17,"Itoh, Hiromi",hiromi itoh,Pitchers,Pitcher,"Aug. 31, 1997",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,24,"Kanemura, Shoma",shoma kanemura,Pitchers,Pitcher,"Aug. 29, 2000",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,14,"Katoh, Takayuki",takayuki katoh,Pitchers,Pitcher,"Jun. 3, 1992",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,28,"Kawano, Ryusei",ryusei kawano,Pitchers,Pitcher,"May 30, 1998",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,55,"Kikuchi, Taiki",taiki kikuchi,Pitchers,Pitcher,"Jun. 2, 1999",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,15,"Kitayama, Koki",koki kitayama,Pitchers,Pitcher,"Apr. 10, 1999",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,46,"Kuroyanagi, Kyosuke",kyosuke kuroyanagi,Pitchers,Pitcher,"May 3, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,30,"Lao, Sauryn",sauryn lao,Pitchers,Pitcher,"Aug. 14, 1999",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,25,"Miyanishi, Naoki",naoki miyanishi,Pitchers,Pitcher,"Jun. 2, 1985",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,13,"Nabatame, Tsubasa",tsubasa nabatame,Pitchers,Pitcher,"Feb. 19, 1995",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,27,"Ohkawa, Jay",jay ohkawa,Pitchers,Pitcher,"Oct. 28, 2003",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,48,"Saito, Yukiya",yukiya saito,Pitchers,Pitcher,"Jan. 5, 1995",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,31,"Shibata, Reo",reo shibata,Pitchers,Pitcher,"Apr. 18, 2006",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,40,"Shimamoto, Hiroya",hiroya shimamoto,Pitchers,Pitcher,"Feb. 14, 1993",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,62,"Shimizu, Daiki",daiki shimizu,Pitchers,Pitcher,"Jul. 17, 2006",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,22,"Sugiura, Toshihiro",toshihiro sugiura,Pitchers,Pitcher,"Feb. 25, 1992",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,96,"Sun, Yi-Lei",yi lei sun,Pitchers,Pitcher,"Feb. 10, 2005",R,L,Taiwan,wikipedia_foreign_seed,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,19,"Tamai, Taisho",taisho tamai,Pitchers,Pitcher,"Jun. 16, 1992",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,26,"Tanaka, Seigi",seigi tanaka,Pitchers,Pitcher,"Jul. 19, 1994",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,16,"Tatsu, Kota",kota tatsu,Pitchers,Pitcher,"Mar. 27, 2004",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,20,"Uehara, Kenta",kenta uehara,Pitchers,Pitcher,"Mar. 29, 1994",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,67,"Yamamoto, Takumi",takumi yamamoto,Pitchers,Pitcher,"Jan. 31, 2000",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,18,"Yamasaki, Sachiya",sachiya yamasaki,Pitchers,Pitcher,"Sep. 9, 1992",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,63,"Yamashiro, Kotaro",kotaro yamashiro,Pitchers,Pitcher,"Sep. 3, 2002",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,47,"Yanagawa, Taisei",taisei yanagawa,Pitchers,Pitcher,"Aug. 21, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,f,Hokkaido Nippon-Ham Fighters,12,"Yazawa, Kota",kota yazawa,Pitchers,Pitcher,"Aug. 2, 2000",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,32,"Fukunaga, Sho",sho fukunaga,Catchers,Catcher,"Jul. 28, 1999",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,62,"Hori, Shuna",shuna hori,Catchers,Catcher,"Jul. 16, 2005",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,37,"Ishikawa, Ryo",ryo ishikawa,Catchers,Catcher,"Jul. 20, 1995",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,4,"Mori, Tomoya",tomoya mori,Catchers,Catcher,"Aug. 8, 1995",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,60,"Nogami, Shikira",shikira nogami,Catchers,Catcher,"May 23, 2007",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,44,"Tongu, Yuma",yuma tongu,Catchers,Catcher,"Nov. 17, 1996",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,2,"Wakatsuki, Kenya",kenya wakatsuki,Catchers,Catcher,"Oct. 4, 1995",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,50,"Yamanaka, Ryoma",ryoma yamanaka,Catchers,Catcher,"Dec. 14, 2000",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,53,"Gibo, Sho",sho gibo,Infielders,Infielder,"Nov. 26, 2000",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,30,"Hirooka, Taishi",taishi hirooka,Infielders,Infielder,"Apr. 9, 1997",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,24,"Kurebayashi, Kotaro",kotaro kurebayashi,Infielders,Infielder,"Feb. 7, 2002",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,6,"Mune, Yuma",yuma mune,Infielders,Infielder,"Jun. 7, 1996",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,25,"Naito, Ho",ho naito,Infielders,Infielder,"Oct. 5, 2004",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,67,"Nakagawa, Keita",keita nakagawa,Infielders,Infielder,"Apr. 12, 1996",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,5,"Nishino, Masahiro",masahiro nishino,Infielders,Infielder,"Aug. 2, 1990",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,9,"Noguchi, Tomoya",tomoya noguchi,Infielders,Infielder,"Sep. 20, 1999",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,10,"Ohshiro, Koji",koji ohshiro,Infielders,Infielder,"Jun. 14, 1993",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,1,"Ohta, Ryo",ryo ohta,Infielders,Infielder,"Feb. 14, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,45,"Seymour, Bob",bob seymour,Infielders,Infielder,"Oct. 7, 1998",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,34,"Yokoyama, Seiya",seiya yokoyama,Infielders,Infielder,"Oct. 28, 2005",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,61,"Hiranuma, Shota",shota hiranuma,Outfielders,Outfielder,"Aug. 16, 1997",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,39,"Ikeda, Ryoma",ryoma ikeda,Outfielders,Outfielder,"Aug. 24, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,38,"Kita, Ryoto",ryoto kita,Outfielders,Outfielder,"Oct. 16, 2002",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,58,"Kubota, Yosuke",yosuke kubota,Outfielders,Outfielder,"Jul. 31, 2007",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,8,"Mugitani, Yusuke",yusuke mugitani,Outfielders,Outfielder,"Jul. 27, 2002",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,7,"Nishikawa, Ryoma",ryoma nishikawa,Outfielders,Outfielder,"Dec. 10, 1994",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,99,"Sugimoto, Yutaro",yutaro sugimoto,Outfielders,Outfielder,"Apr. 5, 1991",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,33,"Sugisawa, Ryu",ryu sugisawa,Outfielders,Outfielder,"Jun. 2, 2000",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,0,"Watanabe, Haruto",haruto watanabe,Outfielders,Outfielder,"Sep. 2, 1999",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,20,"Abe, Shota",shota abe,Pitchers,Pitcher,"Nov. 3, 1992",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,12,"Azuma, Kohei",kohei azuma,Pitchers,Pitcher,"Dec. 14, 1999",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,0,"Espinoza, Anderson",anderson espinoza,Pitchers,Pitcher,"Mar. 9, 1998",R,R,Venezuela,wikipedia_foreign_seed,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,31,"Fujikawa, Atsuya",atsuya fujikawa,Pitchers,Pitcher,"Oct. 23, 2007",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,98,"Gonda, Ryusei",ryusei gonda,Pitchers,Pitcher,"Jan. 28, 2000",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,b,ORIX Buffaloes,16,"Hirano, Yoshihisa",yoshihisa hirano,Pitchers,Pitcher,"Mar. 8, 1984",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
